threshold,precision,recall,f1
1.5717347e-13,0.0017305009623704332,1.0,0.0034550230041037974
1.5760726e-13,0.00173053152039555,1.0,0.003455083909177202
1.5902649e-13,0.001730562079499903,1.0,0.003455144816397912
1.5938451e-13,0.0017305926396835487,1.0,0.0034552057257660387
1.5963215e-13,0.001730623200946545,1.0,0.0034552666372816977
1.6019888e-13,0.0017306537632889485,1.0,0.003455327550945003
1.6058097e-13,0.0017306843267108167,1.0,0.0034553884667560654
1.6066491e-13,0.0017307148912122068,1.0,0.0034554493847150014
1.6215775e-13,0.0017307454567931759,1.0,0.0034555103048219235
1.6330619e-13,0.0017307760234537813,1.0,0.0034555712270769455
1.6414215e-13,0.00173080659119408,1.0,0.0034556321514801797
1.641888e-13,0.0017308371600141294,1.0,0.0034556930780317414
1.64652e-13,0.0017308677299139865,1.0,0.003455754006731744
1.6467242e-13,0.0017308983008937086,1.0,0.0034558149375803005
1.6499656e-13,0.0017309288729533533,1.0,0.0034558758705775247
1.6557253e-13,0.0017309594460929772,1.0,0.0034559368057235306
1.6600164e-13,0.001730990020312638,1.0,0.003455997743018432
1.6657952e-13,0.0017310205956123927,1.0,0.0034560586824623415
1.6775031e-13,0.0017310511719922986,1.0,0.003456119624055374
1.6821199e-13,0.0017310817494524129,1.0,0.0034561805677976423
1.692528e-13,0.001731112327992793,1.0,0.0034562415136892614
1.6937843e-13,0.0017311429076134958,1.0,0.0034563024617303437
1.7016075e-13,0.001731173488314579,1.0,0.0034563634119210034
1.7080848e-13,0.0017312040700960996,1.0,0.0034564243642613538
1.7108008e-13,0.0017312346529581148,1.0,0.003456485318751509
1.717536e-13,0.0017312652369006819,1.0,0.0034565462753915832
1.7185388e-13,0.0017312958219238583,1.0,0.0034566072341816892
1.7234625e-13,0.0017313264080277013,1.0,0.0034566681951219416
1.7238407e-13,0.001731356995212268,1.0,0.0034567291582124535
1.7265917e-13,0.0017313875834776156,1.0,0.0034567901234533386
1.7386603e-13,0.0017314181728238017,1.0,0.003456851090844712
1.7402662e-13,0.0017314487632508833,1.0,0.0034569120603866856
1.7403094e-13,0.001731479354758918,1.0,0.0034569730320793747
1.7429569e-13,0.0017315099473479629,1.0,0.0034570340059228923
1.751926e-13,0.0017315405410180751,1.0,0.0034570949819173525
1.754193e-13,0.0017315711357693124,1.0,0.00345715596006287
1.7545043e-13,0.0017316017316017316,1.0,0.003457216940359556
1.7551435e-13,0.0017316323285153903,1.0,0.003457277922807527
1.7574749e-13,0.0017316629265103458,1.0,0.003457338907406896
1.7619323e-13,0.0017316935255866554,1.0,0.003457399894157776
1.762618e-13,0.0017317241257443763,1.0,0.003457460883060282
1.7686563e-13,0.001731754726983566,1.0,0.0034575218741145276
1.7738758e-13,0.0017317853293042818,1.0,0.003457582867320626
1.7798304e-13,0.0017318159327065809,1.0,0.0034576438626786913
1.7820044e-13,0.0017318465371905208,1.0,0.003457704860188839
1.7826094e-13,0.0017318771427561588,1.0,0.003457765859851181
1.7860638e-13,0.0017319077494035522,1.0,0.0034578268616658314
1.7887368e-13,0.0017319383571327584,1.0,0.003457887865632905
1.7904708e-13,0.0017319689659438346,1.0,0.003457948871752515
1.7911471e-13,0.0017319995758368386,1.0,0.0034580098800247763
1.7927706e-13,0.0017320301868118274,1.0,0.003458070890449802
1.807021e-13,0.0017320607988688583,1.0,0.003458131903027706
1.8098495e-13,0.0017320914120079888,1.0,0.0034581929177586023
1.8101739e-13,0.0017321220262292763,1.0,0.003458253934642606
1.8111997e-13,0.0017321526415327783,1.0,0.003458314953679829
1.8114624e-13,0.001732183257918552,1.0,0.003458375974870387
